datetime,no_measure,measure_strength1,measure_strength2,measure_strength3,measure_strength4
2020-03-17,9852.717557143162,8796.247266521232,11985.48262650007,13421.647259993604,10213.168819516231
2020-03-18,13300.051772274695,11738.629580176128,15831.055420557052,17494.187517613394,12960.073378693443
2020-03-19,17953.291445119543,15605.544103710154,20766.895378648453,22566.526451133315,16184.62825803932
2020-03-20,24234.04953621631,20642.888212239373,27003.631282639137,28739.197068507252,19841.614271108607
2020-03-21,32711.1619201554,27130.100124305838,34729.97980421033,36042.24617089969,23830.346832109928
2020-03-22,44151.945809671524,35362.20627410968,44070.855447234964,44400.16523287758,28000.0
2020-03-23,59591.18125762931,45615.274356221955,55035.985644951084,53609.085067722524,32169.653167890072
2020-03-24,80423.8421060447,58092.51866459275,67471.60211449182,63340.859731392615,36158.3857288914
2020-03-25,108529.56815306362,72854.674868117,81035.32594359951,73181.90799898445,39815.371741960684
2020-03-26,146439.4069671799,89749.11238311489,95214.27205429772,82699.92579667905,43039.92662130655
2020-03-27,197558.56791688982,108363.7363794371,109393.21816499592,91517.09095140302,45786.83118048377
2020-03-28,266462.8920453697,128035.24285685275,122956.94199410363,99364.7511424204,48058.946000419826
2020-03-29,359291.4127935601,147927.6315969231,135392.55846364435,106104.69980046782,49893.00513403536
2020-03-30,484262.48795786645,167167.05659701827,146357.68866136044,111718.17837444795,51344.50516491042
2020-03-31,652345.7617875679,184989.79987333916,155698.5643043851,116275.06281956455,52475.38644888632
2020-04-01,878124.9945736488,200852.81598451745,163424.9128259563,119897.8218534983,53345.76254668455
2020-04-02,1180884.2819483608,214476.73847207613,169661.648729947,122730.44739768632,54009.35940484521
2020-04-03,1585936.3743988671,225823.64938454478,174597.4886880384,124916.60788581587,54511.67645161862
2020-04-04,2126176.4976876876,235034.79380341285,178443.06148209533,126586.93913724335,54889.84453792079
2020-04-05,2843772.278792559,242357.7261836893,181402.78385942816,127853.36146750189,55173.381002636146
2020-04-06,3791767.7904506475,248083.50731471,183659.3514232598,128807.950223586,55385.31250379845
2020-04-07,5035162.215876681,252502.5440977393,185367.4854214382,129524.32367325349,55543.3579667487
2020-04-08,6650706.907270833,255878.8997129744,186653.44967327494,130060.15123833672,55661.016258429496
2020-04-09,8724278.379949486,258438.8064035625,187617.61817644356,130459.94396666069,55748.49601104452
2020-04-10,11344362.856543109,260368.38241077092,188338.2933053201,130757.68716602455,55813.47597556824
2020-04-11,14590241.170737473,261816.43741023474,188875.72843768768,130979.12444214473,55861.709002458185
2020-04-12,18514390.540990632,262899.5425767222,189275.82660174265,131143.64293729968,55897.49241512297
2020-04-13,23120897.511484742,263707.6711572377,189573.302350483,131265.78019202576,55924.02930229285
2020-04-14,28345163.244440865,264309.5199954314,189794.26735120584,131356.40271349545,55943.703310525765
2020-04-15,34043352.6172999,264757.12641482387,189958.28422778804,131423.6139689353,55958.28617311966
2020-04-16,40000000.0,265089.6789815388,190079.96607023434,131473.44648248877,55969.09363793323
2020-04-17,45956647.3827001,265336.5634276458,190170.2050128939,131510.3853369331,55977.10218665589
2020-04-18,51654836.75555914,265519.7449726055,190237.106669047,131537.7619556809,55983.03616532465
2020-04-19,56879102.48851526,265655.60371291067,190286.6958349879,131558.04911159232,55987.43269598842
2020-04-20,61485609.45900936,265756.33360514836,190323.4467240942,131573.08128401544,55990.6899637594
2020-04-21,65409758.829262525,265831.00065608026,190350.67987183848,131584.21889680883,55993.10309771
2020-04-22,68655637.14345689,265886.3389013273,190370.85842395748,131592.47053343483,55994.89081152895
2020-04-23,71275721.62005052,265927.34672700264,190385.8088691973,131598.5837740273,55996.215171723736
2020-04-24,73349293.09272917,265957.7322925763,190396.88523990088,131603.11265173327,55997.19625976994
2020-04-25,74964837.78412332,265980.2455165031,190405.09112534646,131606.4677140833,55997.92304353
2020-04-26,76208232.20954935,265996.9251180092,190411.1702635576,131608.95315734512,55998.461436042126
2020-04-27,77156227.72120744,266009.2822323146,190415.67376326775,131610.79436221742,55998.86026828824
2020-04-28,77873823.50231232,266018.4367647824,190419.00996270136,131612.15830664724,55999.15571532149
2020-04-29,78414063.62560113,266025.2185834159,190421.481397939,131613.16869538315,55999.37457593211
2020-04-30,78819115.71805164,266030.2425810848,190423.31220690763,131613.91717208148,55999.536702633166
2020-05-01,79121875.00542636,266033.9643353201,190424.66843983572,131614.47162741862,55999.65680200037
2020-05-02,79347654.23821242,266036.72137014807,190425.6731103429,131614.882354877,55999.74576846341
2020-05-03,79515737.51204214,266038.7637384982,190426.41734797583,131615.18661152862,55999.81167242335
2020-05-04,79640708.58720645,266040.27668600547,190426.96866139802,131615.4119969462,55999.86049226709
