datetime,no_measure,measure_strength1,measure_strength2,measure_strength3,measure_strength4
2020-03-16,2189.9174276054705,1923.4005094581826,2579.9374388199303,2826.581457229307,2044.9271702575006
2020-03-17,2956.078915916094,2552.1668562174127,3370.0521888641374,3616.657325613865,2505.685459017898
2020-03-18,3990.1994546588053,3366.9214744441033,4355.412528802776,4551.633231386501,2988.8521816104612
2020-03-19,5385.922359795602,4407.983966574747,5551.836810711899,5610.390886491683,3452.8599041063885
2020-03-20,7269.556119821295,5713.563801718772,6953.794711432959,6740.574836616681,3844.248822998791
2020-03-21,9811.419324666493,7310.59857694808,8520.60774919386,7853.357281035371,4107.732896189769
2020-03-22,13241.085082039406,9200.529778838216,10163.620883926418,8828.457196047413,4200.892003393607
2020-03-23,17867.831714753294,11340.669557060384,11741.483652677214,9534.02789425132,4107.732896189769
2020-03-24,24108.01666872564,13625.188225433529,13072.405474193596,9859.423458301615,3844.2488229987907
2020-03-25,32521.60597337462,15874.53203166192,13968.385625150035,9749.33633868479,3452.8599041063894
2020-03-26,43860.71845411553,17845.56865727291,14285.174074351526,9222.779404665187,2988.8521816104612
2020-03-27,59133.76643766887,19271.78731108199,13968.385625150033,8366.426102161095,2505.6854590178987
2020-03-28,79689.52934928512,19929.531778782573,13072.405474193596,7306.077064347478,2044.9271702575008
2020-03-29,107326.12441187818,19707.005100816343,11741.483652677216,6171.2448375910135,1632.6484186245111
2020-03-30,144430.001082302,18642.639299482795,10163.620883926418,5067.983717712076,1280.8116700921958
2020-03-31,194149.12228974758,16911.63338130706,8520.60774919386,4066.7237285446304,991.0432464828848
2020-04-01,260601.19541269337,14768.276831597794,6953.79471143296,3203.1558928121262,758.6913886792396
2020-04-02,349110.08462765627,12474.362281484182,5551.8368107118995,2486.2460606746217,576.0860206994436
2020-04-03,466447.9781385881,10244.264584401386,4355.412528802776,1907.9360882700137,434.72272752740645
2020-04-04,621032.4678962948,8220.348798926694,3370.0521888641365,1451.3937210894367,326.51358469701177
2020-04-05,822980.0295706339,6474.759647780719,2579.937438819931,1096.770418887392,244.3770592393593
2020-04-06,1083844.8409703423,5025.6204214828695,1958.9861107698075,824.6330750194561,182.4208367888854
2020-04-07,1415776.0664041217,3856.6426387789425,1478.2788588207436,617.6778994605471,135.9043856028233
2020-04-08,1829730.9572745655,2933.8021041810634,1110.3126172416164,461.35145007663317,101.1010007576114
2020-04-09,2332354.8837493015,2216.9775960723605,831.0065643659138,343.86006464188995,75.12828708831474
2020-04-10,2921324.5289392867,1666.8876373899514,620.3238279424849,255.88557852470484,55.78267054449958
2020-04-11,3579550.6557398555,1248.5548854264514,462.14418371997857,190.19517717643254,41.39363650636822
2020-04-12,4269788.830872088,932.5614651177108,343.79493539632045,141.24523505873447,30.702502917880857
2020-04-13,4932657.00586627,695.0680346287985,255.4744702071494,104.82535739576329,22.76512418136224
2020-04-14,5491784.032855416,517.239145930622,189.68951318354442,77.75884138698778,16.875611668107943
2020-04-15,5868189.85169967,384.45461276108387,140.75946312978763,57.66045745476838,12.507482200327305
2020-04-16,6001274.290562296,285.50872296031457,104.40415948467778,42.745593627762084,9.268759557427584
2020-04-17,5868189.851699671,211.89071554504235,77.41302596978915,31.68249261002685,6.8679935272665436
2020-04-18,5491784.032855415,157.17930232507098,57.38568144463967,23.479244741663308,5.088689283874907
2020-04-19,4932657.0058662705,116.5530544543523,42.531814747723224,17.398109509229172,3.7701456518569207
2020-04-20,4269788.830872088,86.40461282653524,31.518506932385076,12.890960755931852,2.793139618261163
2020-04-21,3579550.655739855,64.04200468445464,23.354678720439736,9.550866914169175,2.069255241141266
2020-04-22,2921324.5289392867,47.4602147072602,17.304137352666242,7.075892812286115,1.5329421993238292
2020-04-23,2332354.883749302,35.16799717766163,12.820416920722588,5.242103364019861,1.135612874459921
2020-04-24,1829730.9572745655,26.05738693859066,9.498098410669845,3.883465542704155,0.8412585867758833
2020-04-25,1415776.0664041212,19.305825181957076,7.036522552850212,2.8769054171062725,0.6231961590303374
2020-04-26,1083844.8409703423,14.302989547221182,5.212784843211877,2.131208659275096,0.4616545322313127
2020-04-27,822980.0295706338,10.596224619293642,3.8616626134710694,1.5787817884212594,0.34198517065127204
2020-04-28,621032.4678962949,7.849916404590837,2.8607079981890347,1.16954003842965,0.2533353772805137
2020-04-29,466447.9781385882,5.815287088262235,2.119184593896712,0.866374670913579,0.18766497304748625
2020-04-30,349110.0846276562,4.307958866142077,1.5698607223918486,0.6417925494169555,0.13901757869754894
2020-05-01,260601.1954126934,3.1913003794975174,1.1629238956044874,0.4754253279578031,0.10298063546399287
2020-05-02,194149.12228974758,2.36407184061221,0.8614694119058923,0.3521835038422271,0.076285312894847
2020-05-03,144430.001082302,1.7512628004395283,0.6381565642430644,0.26088854002484896,0.0565100821523364
2020-05-04,107326.1244118782,1.2972994884626259,0.47273062708707736,0.19325933213529975,0.04186110425758945
2020-05-05,79689.52934928512,0.9610099639239278,0.3501866514783242,0.14316127605308282,0.031009533005234288
2020-05-06,59133.766437668884,0.7118927756244001,0.25940894770418527,0.10604992398246554,0.02297098541235681
2020-05-07,43860.718454115515,0.5273519766277553,0.19216308342368826,0.07855881986731855,0.017016252384469622
2020-05-08,32521.605973374626,0.3906484002463389,0.14234909175983726,0.05819415724128907,0.012605153275541658
2020-05-09,24108.016668725635,0.28938174860403654,0.10544821827989649,0.043108578226708646,0.009337535897147505
2020-05-10,17867.83171475329,0.21436601633804853,0.07811305908598021,0.03193360359175307,0.006916977995761487
2020-05-11,13241.085082039406,0.1587963539319446,0.05786393156712438,0.02365549806331629,0.005123897947769746
2020-05-12,9811.419324666493,0.11763185859546443,0.04286394618798377,0.017523312901535235,0.003795635715880171
2020-05-13,7269.556119821295,0.08713833859970133,0.03175238154384905,0.012980765380789502,0.0028116972750228957
2020-05-14,5385.922359795601,0.06454959260898994,0.023521250881500897,0.009615776467020849,0.002082824042700473
2020-05-15,3990.1994546588044,0.047816487687100756,0.017423864756335943,0.007123089453261655,0.0015428957924555945
2020-05-16,2956.0789159160945,0.03542107941886246,0.012907096131100845,0.005276578742533033,0.0011429325463487466
2020-05-17,2189.91742760547,0.026238915212789614,0.009561203902798483,0.003908736894844019,0.0008466513394944753
2020-05-18,1622.3041063713156,0.019437031332273574,0.007082663394389822,0.002895479170170331,0.0006271747938274981
2020-05-19,1201.7979811084044,0.014398391368651401,0.0052466321333677944,0.0021448871435755723,0.0004645929215487647
2020-05-20,890.2802271861964,0.010665912076635309,0.0038865532288486,0.0015888702846628415,0.00034415697791871294
2020-05-21,659.506474616161,0.007900999129427058,0.0028790461062058056,0.0011769890880361693,0.00025494151872819485
